numeroTelefono;creditoResiduo
+39320017822;91,30
+39320017824;34,61
+39320017826;153,93
+39320017828;85,00
+39320017830;237,69
+39320017832;6,14
+39320017834;120,21
+39320017836;53,27
+39320017838;46,08
+39320017840;242,55
+39320017842;205,01
+39320017844;135,06
+39320017846;214,78
+39320017848;74,99
+39320017850;97,80
+39320017852;143,71
+39320017854;58,87
+39320017856;90,55
+39320017858;181,14
+39320017860;6,80
+39320017862;170,02
+39320017864;245,50
+39320017866;237,70
+39320017868;231,17
+39320017870;91,04
+39320017872;75,68
+39320017874;137,64
+39320017876;122,82
+39320017878;0,98
+39320017880;14,24
+39320017882;199,63
+39320017884;137,34
+39320017886;3,48
+39320017888;169,63
+39320017890;25,67
+39320017892;113,02
+39320017894;153,84
+39320017896;33,49
+39320017898;187,05
+39320017900;149,25
+39320017902;60,28
+39320017904;6,51
+39320017906;43,99
+39320017908;68,58
+39320017910;13,06
+39320017912;121,70
+39320017914;190,48
+39320017916;246,82
+39320017918;113,47
+39320017920;85,39
+39320017922;81,68
+39320017924;221,16
+39320017926;38,94
+39320017928;115,83
+39320017930;13,94
+39320017932;106,59
+39320017934;186,17
+39320017936;175,49
+39320017938;39,59
+39320017940;116,74
+39320017942;109,23
+39320017944;155,75
+39320017946;29,52
+39320017948;122,28
+39320017950;40,09
+39320017952;53,52
+39320017954;144,28
+39320017956;86,91
+39320017958;159,75
+39320017960;240,49
+39320017962;99,44
+39320017964;145,01
+39320017966;149,48
+39320017968;81,54
+39320017970;8,22
+39320017972;75,99
+39320017974;18,77
+39320017976;124,61
+39320017978;190,25
+39320017980;211,49
+39320017982;190,21
+39320017984;244,77
+39320017986;87,21
+39320017988;233,80
+39320017990;88,47
+39320017992;227,44
+39320017994;109,24
+39320017996;89,53
+39320017998;80,81
+39320018000;121,53
+39320018002;80,39
+39320018004;101,71
+39320018006;235,27
+39320018008;99,08
+39320018010;182,42
+39320018012;103,39
+39320018014;216,08
+39320018016;24,86
+39320018018;160,29
+39320018020;154,06
+39320018022;103,21
+39320018024;0,69
+39320018026;106,19
+39320018028;239,36
+39320018030;154,33
+39320018032;212,02
+39320018034;11,78
+39320018036;172,16
+39320018038;209,82
+39320018040;238,00
+39320018042;55,09
+39320018044;195,55
+39320018046;126,13
+39320018048;179,01
+39320018050;104,38
+39320018052;82,56
+39320018054;159,80
+39320018056;159,85
+39320018058;45,13
+39320018060;27,48
+39320018062;140,27
+39320018064;145,21
+39320018066;180,35
+39320018068;174,98
+39320018070;244,77
+39320018072;224,51
+39320018074;60,87
+39320018076;23,98
+39320018078;127,87
+39320018080;147,53
+39320018082;157,51
+39320018084;167,59
+39320018086;168,23
+39320018088;68,95
+39320018090;149,57
+39320018092;246,21
+39320018094;55,90
+39320018096;247,48
+39320018098;82,87
+39320018100;73,32
+39320018102;156,83
+39320018104;170,63
+39320018106;108,31
+39320018108;55,71
+39320018110;230,56
+39320018112;161,94
+39320018114;84,94
+39320018116;137,53
+39320018118;163,07
+39320018120;19,79
+39320018122;142,84
+39320018124;16,44
+39320018126;124,13
+39320018128;188,52
+39320018130;62,36
+39320018132;30,63
+39320018134;223,42
+39320018136;59,70
+39320018138;212,65
+39320018140;135,70
+39320018142;24,07
+39320018144;78,63
+39320018146;70,46
+39320018148;151,29
+39320018150;158,78
+39320018152;154,61
+39320018154;224,97
+39320018156;15,40
+39320018158;90,54
+39320018160;91,76
+39320018162;51,98
+39320018164;248,02
+39320018166;150,11
+39320018168;42,01
+39320018170;179,02
+39320018172;4,17
+39320018174;226,21
+39320018176;219,10
+39320018178;136,34
+39320018180;80,13
+39320018182;9,01
+39320018184;136,80
+39320018186;81,11
+39320018188;176,52
+39320018190;29,86
+39320018192;151,55
+39320018194;51,27
+39320018196;208,73
+39320018198;245,35
+39320018200;207,10
+39320018202;248,83
+39320018204;225,67
+39320018206;100,48
+39320018208;105,94
+39320018210;28,19
+39320018212;204,07
+39320018214;204,29
+39320018216;197,04
+39320018218;51,24
+39320018220;78,29
+39320018222;146,99
+39320018224;134,52
+39320018226;121,09
+39320018228;173,29
+39320018230;154,85
+39320018232;221,55
+39320018234;149,76
+39320018236;27,60
+39320018238;97,17
+39320018240;167,85
+39320018242;149,51
+39320018244;221,60
+39320018246;161,25
+39320018248;106,18
+39320018250;2,69
+39320018252;56,33
+39320018254;164,51
+39320018256;230,72
+39320018258;91,36
+39320018260;177,12
+39320018262;145,88
+39320018264;237,87
+39320018266;51,37
+39320018268;150,23
+39320018270;140,62
+39320018272;165,11
+39320018274;51,13
+39320018276;141,77
+39320018278;173,75
+39320018280;148,06
+39320018282;60,69
+39320018284;183,87
+39320018286;132,19
+39320018288;28,25
+39320018290;22,14
+39320018292;172,13
+39320018294;170,19
+39320018296;180,21
+39320018298;199,09
+39320018300;81,45
+39320018302;234,06
+39320018304;50,51
+39320018306;58,78
+39320018308;20,38
+39320018310;3,11
+39320018312;219,57
+39320018314;36,14
+39320018316;121,29
+39320018318;104,06
+39320018320;186,42
+39320018322;189,87
+39320018324;161,47
+39320018326;181,16
+39320018328;168,77
+39320018330;43,17
+39320018332;207,63
+39320018334;45,26
+39320018336;76,31
+39320018338;73,44
+39320018340;59,81
+39320018342;28,05
+39320018344;128,73
+39320018346;24,52
+39320018348;146,53
+39320018350;27,85
+39320018352;200,30
+39320018354;167,15
+39320018356;247,91
+39320018358;4,26
+39320018360;195,44
+39320018362;46,59
+39320018364;41,02
+39320018366;191,22
+39320018368;10,93
+39320018370;134,79
+39320018372;207,29
+39320018374;212,96
+39320018376;59,64
+39320018378;168,99
+39320018380;64,36
+39320018382;246,74
+39320018384;209,91
+39320018386;118,25
+39320018388;83,02
+39320018390;22,72
+39320018392;55,74
+39320018394;130,14
+39320018396;102,13
+39320018398;190,01
+39320018400;20,42
+39320018402;214,17
+39320018404;238,99
+39320018406;121,63
+39320018408;138,26
+39320018410;101,01
+39320018412;23,10
+39320018414;2,17
+39320018416;104,27
+39320018418;128,54
+39320018420;205,86
+39320018422;2,46
+39320018424;94,37
+39320018426;179,76
+39320018428;84,46
+39320018430;97,22
+39320018432;31,97
+39320018434;61,31
+39320018436;83,17
+39320018438;213,42
+39320018440;59,96
+39320018442;231,00
+39320018444;135,44
+39320018446;244,70
+39320018448;81,56
+39320018450;33,15
+39320018452;20,65
+39320018454;71,33
+39320018456;232,60
+39320018458;88,99
+39320018460;227,86
+39320018462;69,50
+39320018464;109,79
+39320018466;73,69
+39320018468;164,68
+39320018470;72,21
+39320018472;196,72
+39320018474;247,91
+39320018476;26,94
+39320018478;102,98
+39320018480;64,28
+39320018482;235,33
+39320018484;81,39
+39320018486;75,26
+39320018488;105,16
+39320018490;121,25
+39320018492;17,06
+39320018494;184,81
+39320018496;79,27
+39320018498;221,85
+39320018500;133,54
+39320018502;74,50
+39320018504;216,15
+39320018506;152,59
+39320018508;62,50
+39320018510;118,91
+39320018512;73,44
+39320018514;59,40
+39320018516;24,48
+39320018518;175,73
+39320018520;237,11
+39320018522;65,16
+39320018524;153,81
+39320018526;121,22
+39320018528;187,10
+39320018530;184,45
+39320018532;62,84
+39320018534;40,81
+39320018536;41,04
+39320018538;242,67
+39320018540;179,14
+39320018542;169,35
+39320018544;189,32
+39320018546;71,99
+39320018548;45,11
+39320018550;228,44
+39320018552;111,14
+39320018554;149,80
+39320018556;54,13
+39320018558;12,32
+39320018560;12,99
+39320018562;59,05
+39320018564;148,94
+39320018566;139,26
+39320018568;138,88
+39320018570;234,50
+39320018572;56,53
+39320018574;39,82
+39320018576;132,74
+39320018578;47,30
+39320018580;115,01
+39320018582;170,60
+39320018584;223,14
+39320018586;242,34
+39320018588;39,78
+39320018590;131,86
+39320018592;200,02
+39320018594;219,75
+39320018596;15,23
+39320018598;86,67
+39320018600;140,98
+39320018602;144,61
+39320018604;167,00
+39320018606;30,62
+39320018608;199,75
+39320018610;155,09
+39320018612;140,34
+39320018614;204,48
+39320018616;140,07
+39320018618;33,73
+39320018620;0,52
+39320018622;47,42
+39320018624;229,56
+39320018626;223,30
+39320018628;84,85
+39320018630;48,87
+39320018632;140,96
+39320018634;178,07
+39320018636;111,20
+39320018638;3,15
+39320018640;207,16
+39320018642;168,75
+39320018644;46,31
+39320018646;69,26
+39320018648;206,99
+39320018650;216,48
+39320018652;161,30
+39320018654;185,12
+39320018656;56,24
+39320018658;48,18
+39320018660;73,35
+39320018662;0,95
+39320018664;163,83
+39320018666;124,49
+39320018668;76,45
+39320018670;125,68
+39320018672;184,18
+39320018674;29,71
+39320018676;20,89
+39320018678;91,45
+39320018680;202,79
+39320018682;107,92
+39320018684;246,17
+39320018686;36,62
+39320018688;142,23
+39320018690;209,01
+39320018692;44,79
+39320018694;249,10
+39320018696;162,86
+39320018698;44,12
+39320018700;110,16
+39320018702;145,73
+39320018704;88,92
+39320018706;52,63
+39320018708;233,50
+39320018710;115,88
+39320018712;144,07
+39320018714;106,56
+39320018716;213,62
+39320018718;232,81
+39320018720;12,08
+39320018722;69,01
+39320018724;187,86
+39320018726;109,39
+39320018728;29,28
+39320018730;55,57
+39320018732;34,40
+39320018734;91,97
+39320018736;245,73
+39320018738;53,90
+39320018740;187,60
+39320018742;117,87
+39320018744;59,79
+39320018746;248,43
+39320018748;137,17
+39320018750;242,88
+39320018752;186,27
+39320018754;67,37
+39320018756;125,73
+39320018758;56,72
+39320018760;231,47
+39320018762;43,51
+39320018764;133,99
+39320018766;101,76
+39320018768;243,03
+39320018770;206,34
+39320018772;34,84
+39320018774;130,32
+39320018776;185,98
+39320018778;238,76
+39320018780;21,61
+39320018782;95,16
+39320018784;110,17
+39320018786;9,26
+39320018788;168,35
+39320018790;180,68
+39320018792;169,12
+39320018794;215,94
+39320018796;143,94
+39320018798;70,34
+39320018800;84,17
+39320018802;168,10
+39320018804;94,01
+39320018806;108,12
+39320018808;74,22
+39320018810;224,84
+39320018812;51,58
+39320018814;56,33
+39320018816;39,64
+39320018818;110,24
+39320018820;109,25
+39320018822;216,73
+39320018824;41,84
+39320018826;120,46
+39320018828;123,25
+39320018830;110,05
+39320018832;69,37
+39320018834;248,76
+39320018836;234,92
+39320018838;73,56
+39320018840;173,02
+39320018842;149,34
+39320018844;65,18
+39320018846;91,56
+39320018848;112,47
+39320018850;93,86
+39320018852;120,57
+39320018854;210,49
+39320018856;231,74
+39320018858;173,65
+39320018860;72,51
+39320018862;155,59
+39320018864;17,27
+39320018866;11,60
+39320018868;95,02
+39320018870;58,64
+39320018872;150,75
+39320018874;231,75
+39320018876;193,06
+39320018878;182,76
+39320018880;79,49
+39320018882;63,77
+39320018884;86,82
+39320018886;185,33
+39320018888;210,15
+39320018890;152,77
+39320018892;175,94
+39320018894;209,44
+39320018896;132,81
+39320018898;60,24
+39320018900;179,57
+39320018902;223,10
+39320018904;161,22
+39320018906;106,79
+39320018908;65,73
+39320018910;112,08
+39320018912;112,24
+39320018914;192,99
+39320018916;120,78
+39320018918;87,36
+39320018920;230,49
+39320018922;145,23
+39320018924;182,80
+39320018926;53,25
+39320018928;41,89
+39320018930;81,65
+39320018932;63,95
+39320018934;221,55
+39320018936;81,95
+39320018938;222,46
+39320018940;130,62
+39320018942;218,50
+39320018944;231,60
+39320018946;58,14
+39320018948;26,75
+39320018950;1,43
+39320018952;240,85
+39320018954;168,67
+39320018956;65,38
+39320018958;26,88
+39320018960;225,75
+39320018962;226,40
+39320018964;200,87
+39320018966;120,58
+39320018968;178,47
+39320018970;154,23
+39320018972;116,04
+39320018974;54,09
+39320018976;5,07
+39320018978;180,96
+39320018980;199,20
+39320018982;217,12
+39320018984;96,41
+39320018986;18,43
+39320018988;211,81
+39320018990;113,10
+39320018992;50,98
+39320018994;10,39
+39320018996;61,42
+39320018998;55,31
+39320019000;5,03
+39320019002;77,94
+39320019004;68,40
+39320019006;155,44
+39320019008;39,43
+39320019010;207,82
+39320019012;72,24
+39320019014;14,34
+39320019016;123,27
+39320019018;238,24
+39320019020;142,07
+39320019022;55,53
+39320019024;182,50
+39320019026;131,08
+39320019028;66,54
+39320019030;240,07
+39320019032;19,40
+39320019034;221,16
+39320019036;237,40
+39320019038;6,99
+39320019040;25,34
+39320019042;103,03
+39320019044;147,76
+39320019046;116,32
+39320019048;58,53
+39320019050;242,77
+39320019052;243,68
+39320019054;198,66
+39320019056;86,26
+39320019058;122,58
+39320019060;231,62
+39320019062;10,78
+39320019064;159,32
+39320019066;203,72
+39320019068;73,01
+39320019070;148,60
+39320019072;13,76
+39320019074;53,85
+39320019076;157,43
+39320019078;195,62
+39320019080;185,92
+39320019082;136,04
+39320019084;23,44
+39320019086;227,60
+39320019088;202,69
+39320019090;1,62
+39320019092;207,34
+39320019094;1,54
+39320019096;187,57
+39320019098;181,23
+39320019100;175,56
+39320019102;207,19
+39320019104;10,46
+39320019106;211,22
+39320019108;30,47
+39320019110;190,34
+39320019112;227,17
+39320019114;141,57
+39320019116;181,57
+39320019118;1,30
+39320019120;228,97
+39320019122;154,00
+39320019124;210,77
+39320019126;209,70
+39320019128;70,40
+39320019130;19,84
+39320019132;57,34
+39320019134;139,66
+39320019136;90,70
+39320019138;95,28
+39320019140;228,03
+39320019142;234,22
+39320019144;157,78
+39320019146;108,16
+39320019148;27,14
+39320019150;4,94
+39320019152;203,19
+39320019154;213,45
+39320019156;97,62
+39320019158;9,01
+39320019160;176,53
+39320019162;225,26
+39320019164;211,12
+39320019166;241,10
+39320019168;228,98
+39320019170;159,13
+39320019172;82,83
+39320019174;236,88
+39320019176;209,28
+39320019178;0,49
+39320019180;73,60
+39320019182;162,71
+39320019184;104,73
+39320019186;241,21
+39320019188;56,79
+39320019190;115,74
+39320019192;71,87
+39320019194;124,43
+39320019196;210,97
+39320019198;38,41
+39320019200;4,16
+39320019202;172,55
+39320019204;200,50
+39320019206;3,59
+39320019208;194,54
+39320019210;112,40
+39320019212;196,46
+39320019214;70,02
+39320019216;221,10
+39320019218;127,57
+39320019220;138,66
+39320019222;228,00
+39320019224;15,45
+39320019226;153,03
+39320019228;7,82
+39320019230;228,63
+39320019232;97,85
+39320019234;189,41
+39320019236;43,66
+39320019238;7,91
+39320019240;236,83
+39320019242;152,17
+39320019244;236,37
+39320019246;211,09
+39320019248;17,52
+39320019250;10,39
+39320019252;123,19
+39320019254;74,45
+39320019256;81,91
+39320019258;246,86
+39320019260;159,49
+39320019262;183,23
+39320019264;86,04
+39320019266;179,24
+39320019268;61,28
+39320019270;112,55
+39320019272;49,38
+39320019274;116,40
+39320019276;52,97
+39320019278;130,28
+39320019280;192,44
+39320019282;234,32
+39320019284;201,46
+39320019286;106,56
+39320019288;64,26
+39320019290;157,89
+39320019292;124,90
+39320019294;192,12
+39320019296;245,19
+39320019298;76,34
+39320019300;68,78
+39320019302;47,28
+39320019304;7,52
+39320019306;38,83
+39320019308;212,45
+39320019310;96,19
+39320019312;189,20
+39320019314;73,47
+39320019316;138,53
+39320019318;43,05
+39320019320;34,11
+39320019322;76,41
+39320019324;180,81
+39320019326;87,28
+39320019328;128,67
+39320019330;246,46
+39320019332;149,67
+39320019334;203,99
+39320019336;167,71
+39320019338;151,20
+39320019340;37,19
+39320019342;243,30
+39320019344;210,32
+39320019346;136,79
+39320019348;50,46
+39320019350;116,68
+39320019352;18,31
+39320019354;19,50
+39320019356;168,00
+39320019358;242,70
+39320019360;228,56
+39320019362;28,80
+39320019364;89,03
+39320019366;26,99
+39320019368;209,43
+39320019370;17,28
+39320019372;152,39
+39320019374;137,20
+39320019376;89,55
+39320019378;218,83
+39320019380;84,47
+39320019382;193,95
+39320019384;50,50
+39320019386;112,12
+39320019388;91,07
+39320019390;221,75
+39320019392;188,30
+39320019394;30,19
+39320019396;16,09
+39320019398;234,64
+39320019400;207,36
+39320019402;7,61
+39320019404;213,74
+39320019406;55,24
+39320019408;34,79
+39320019410;56,32
+39320019412;169,33
+39320019414;99,24
+39320019416;36,51
+39320019418;103,27
+39320019420;138,40
+39320019422;131,54
+39320019424;215,88
+39320019426;217,83
+39320019428;104,30
+39320019430;173,74
+39320019432;21,93
+39320019434;19,79
+39320019436;114,70
+39320019438;214,89
+39320019440;216,15
+39320019442;248,13
+39320019444;27,19
+39320019446;107,97
+39320019448;33,51
+39320019450;7,68
+39320019452;167,57
+39320019454;182,63
+39320019456;70,32
+39320019458;126,55
+39320019460;208,43
+39320019462;126,56
+39320019464;103,26
+39320019466;177,17
+39320019468;172,63
+39320019470;148,77
+39320019472;227,07
+39320019474;88,94
+39320019476;164,16
+39320019478;61,53
+39320019480;73,20
+39320019482;33,40
+39320019484;237,16
+39320019486;200,28
+39320019488;162,92
+39320019490;204,21
+39320019492;228,12
+39320019494;235,65
+39320019496;44,63
+39320019498;84,97
+39320019500;73,77
+39320019502;162,81
+39320019504;37,84
+39320019506;2,36
+39320019508;159,04
+39320019510;99,86
+39320019512;190,27
+39320019514;111,38
+39320019516;200,05
+39320019518;52,19
+39320019520;7,84
+39320019522;110,05
+39320019524;136,60
+39320019526;233,38
+39320019528;148,64
+39320019530;59,23
+39320019532;200,30
+39320019534;208,76
+39320019536;186,51
+39320019538;223,69
+39320019540;86,60
+39320019542;235,58
+39320019544;83,67
+39320019546;45,83
+39320019548;92,31
+39320019550;51,54
+39320019552;167,05
+39320019554;26,38
+39320019556;39,53
+39320019558;132,71
+39320019560;201,68
+39320019562;55,22
+39320019564;184,52
+39320019566;15,63
+39320019568;30,48
+39320019570;166,76
+39320019572;139,30
+39320019574;35,52
+39320019576;208,08
+39320019578;44,09
+39320019580;21,64
+39320019582;144,79
+39320019584;55,07
+39320019586;221,48
+39320019588;17,48
+39320019590;57,75
+39320019592;221,00
+39320019594;87,14
+39320019596;167,26
+39320019598;146,12
+39320019600;228,50
+39320019602;134,63
+39320019604;82,70
+39320019606;180,40
+39320019608;53,23
+39320019610;196,51
+39320019612;168,33
+39320019614;213,91
+39320019616;20,61
+39320019618;0,05
+39320019620;154,10
+39320019622;105,17
+39320019624;165,30
+39320019626;118,91
+39320019628;38,29
+39320019630;118,03
