numeroTelefono;dataAttivazione;tipoContratto;statoContratto
39320019378;24/04/2023;RICARICA;ATTIVO
39320019379;16/06/2021;CONSUMO;ATTIVO
39320019380;17/06/2025;RICARICA;ATTIVO
39320019381;07/06/2021;CONSUMO;ATTIVO
39320019382;04/01/2024;RICARICA;ATTIVO
39320019383;30/09/2022;CONSUMO;ATTIVO
39320019384;30/10/2021;RICARICA;ATTIVO
39320019385;22/02/2022;CONSUMO;ATTIVO
39320019386;19/03/2025;RICARICA;ATTIVO
39320019387;07/10/2025;CONSUMO;ATTIVO
39320019388;05/01/2025;RICARICA;SOSPESO
39320019389;02/10/2025;CONSUMO;SOSPESO
39320019390;19/01/2023;RICARICA;ATTIVO
39320019391;24/02/2026;CONSUMO;ATTIVO
39320019392;27/07/2021;RICARICA;ATTIVO
39320019393;21/06/2021;CONSUMO;ATTIVO
39320019394;25/04/2024;RICARICA;ATTIVO
39320019395;23/07/2025;CONSUMO;ATTIVO
39320019396;11/04/2025;RICARICA;ATTIVO
39320019397;26/03/2024;CONSUMO;ATTIVO
39320019398;04/10/2021;RICARICA;ATTIVO
39320019399;20/11/2025;CONSUMO;SOSPESO
39320019400;30/04/2025;RICARICA;ATTIVO
39320019401;26/03/2021;CONSUMO;ATTIVO
39320019402;21/08/2025;RICARICA;ATTIVO
39320019403;23/11/2025;CONSUMO;ATTIVO
39320019404;23/08/2023;RICARICA;ATTIVO
39320019405;06/12/2023;CONSUMO;ATTIVO
39320019406;01/03/2023;RICARICA;ATTIVO
39320019407;09/07/2023;CONSUMO;ATTIVO
39320019408;15/01/2021;RICARICA;ATTIVO
39320019409;06/08/2021;CONSUMO;ATTIVO
39320019410;24/02/2026;RICARICA;ATTIVO
39320019411;07/01/2022;CONSUMO;ATTIVO
39320019412;04/06/2025;RICARICA;SOSPESO
39320019413;26/09/2021;CONSUMO;ATTIVO
39320019414;23/08/2024;RICARICA;ATTIVO
39320019415;02/05/2021;CONSUMO;SOSPESO
39320019416;27/04/2024;RICARICA;SOSPESO
39320019417;29/01/2023;CONSUMO;SOSPESO
39320019418;30/05/2023;RICARICA;ATTIVO
39320019419;11/10/2024;CONSUMO;ATTIVO
39320019420;14/08/2021;RICARICA;ATTIVO
39320019421;03/06/2023;CONSUMO;ATTIVO
39320019422;10/08/2024;RICARICA;ATTIVO
39320019423;17/06/2021;CONSUMO;ATTIVO
39320019424;28/09/2024;RICARICA;ATTIVO
39320019425;04/11/2025;CONSUMO;ATTIVO
39320019426;14/08/2024;RICARICA;ATTIVO
39320019427;27/11/2025;CONSUMO;ATTIVO
39320019428;25/09/2025;RICARICA;ATTIVO
39320019429;30/03/2022;CONSUMO;ATTIVO
39320019430;08/01/2022;RICARICA;ATTIVO
39320019431;10/04/2024;CONSUMO;ATTIVO
39320019432;07/11/2023;RICARICA;ATTIVO
39320019433;04/04/2024;CONSUMO;ATTIVO
39320019434;05/10/2021;RICARICA;ATTIVO
39320019435;02/06/2025;CONSUMO;ATTIVO
39320019436;24/08/2021;RICARICA;ATTIVO
39320019437;30/07/2025;CONSUMO;ATTIVO
39320019438;13/05/2024;RICARICA;ATTIVO
39320019439;09/09/2024;CONSUMO;ATTIVO
39320019440;06/12/2024;RICARICA;ATTIVO
39320019441;30/09/2025;CONSUMO;ATTIVO
39320019442;29/09/2025;RICARICA;ATTIVO
39320019443;08/04/2024;CONSUMO;ATTIVO
39320019444;20/07/2024;RICARICA;ATTIVO
39320019445;12/04/2025;CONSUMO;ATTIVO
39320019446;27/01/2024;RICARICA;ATTIVO
39320019447;14/08/2022;CONSUMO;ATTIVO
39320019448;06/12/2022;RICARICA;ATTIVO
39320019449;14/05/2021;CONSUMO;ATTIVO
39320019450;11/04/2021;RICARICA;ATTIVO
39320019451;12/06/2025;CONSUMO;ATTIVO
39320019452;29/11/2023;RICARICA;ATTIVO
39320019453;29/05/2025;CONSUMO;ATTIVO
39320019454;31/07/2021;RICARICA;SOSPESO
39320019455;28/12/2025;CONSUMO;ATTIVO
39320019456;28/01/2021;RICARICA;ATTIVO
39320019457;11/03/2025;CONSUMO;ATTIVO
39320019458;14/04/2023;RICARICA;ATTIVO
39320019459;30/11/2025;CONSUMO;ATTIVO
39320019460;04/06/2021;RICARICA;ATTIVO
39320019461;21/10/2023;CONSUMO;ATTIVO
39320019462;10/06/2022;RICARICA;ATTIVO
39320019463;06/05/2025;CONSUMO;ATTIVO
39320019464;29/04/2022;RICARICA;ATTIVO
39320019465;29/02/2024;CONSUMO;ATTIVO
39320019466;29/07/2022;RICARICA;ATTIVO
39320019467;23/12/2022;CONSUMO;ATTIVO
39320019468;08/04/2023;RICARICA;ATTIVO
39320019469;24/10/2024;CONSUMO;ATTIVO
39320019470;24/02/2025;RICARICA;ATTIVO
39320019471;04/02/2026;CONSUMO;ATTIVO
39320019472;13/03/2021;RICARICA;ATTIVO
39320019473;27/09/2021;CONSUMO;ATTIVO
39320019474;25/07/2023;RICARICA;ATTIVO
39320019475;27/03/2023;CONSUMO;ATTIVO
39320019476;16/02/2024;RICARICA;ATTIVO
39320019477;20/06/2024;CONSUMO;ATTIVO
39320019478;17/02/2026;RICARICA;ATTIVO
39320019479;16/03/2024;CONSUMO;ATTIVO
39320019480;25/09/2023;RICARICA;ATTIVO
39320019481;30/05/2024;CONSUMO;SOSPESO
39320019482;10/06/2021;RICARICA;ATTIVO
39320019483;24/09/2024;CONSUMO;ATTIVO
39320019484;02/02/2021;RICARICA;ATTIVO
39320019485;06/01/2023;CONSUMO;ATTIVO
39320019486;27/10/2025;RICARICA;SOSPESO
39320019487;27/06/2023;CONSUMO;ATTIVO
39320019488;02/01/2022;RICARICA;ATTIVO
39320019489;26/01/2022;CONSUMO;ATTIVO
39320019490;08/07/2024;RICARICA;ATTIVO
39320019491;20/07/2023;CONSUMO;ATTIVO
39320019492;11/03/2023;RICARICA;ATTIVO
39320019493;04/12/2025;CONSUMO;ATTIVO
39320019494;09/12/2022;RICARICA;ATTIVO
39320019495;16/07/2021;CONSUMO;ATTIVO
39320019496;21/10/2025;RICARICA;SOSPESO
39320019497;12/10/2023;CONSUMO;ATTIVO
39320019498;14/07/2024;RICARICA;ATTIVO
39320019499;20/08/2023;CONSUMO;SOSPESO
39320019500;08/10/2024;RICARICA;ATTIVO
39320019501;29/12/2025;CONSUMO;ATTIVO
39320019502;07/04/2024;RICARICA;ATTIVO
39320019503;03/10/2021;CONSUMO;SOSPESO
39320019504;06/11/2024;RICARICA;ATTIVO
39320019505;31/05/2024;CONSUMO;ATTIVO
39320019506;06/03/2023;RICARICA;ATTIVO
39320019507;03/04/2025;CONSUMO;ATTIVO
39320019508;08/10/2021;RICARICA;ATTIVO
39320019509;12/01/2024;CONSUMO;ATTIVO
39320019510;17/01/2021;RICARICA;ATTIVO
39320019511;24/09/2022;CONSUMO;ATTIVO
39320019512;19/09/2021;RICARICA;ATTIVO
39320019513;31/03/2023;CONSUMO;ATTIVO
39320019514;02/05/2024;RICARICA;ATTIVO
39320019515;29/05/2025;CONSUMO;ATTIVO
39320019516;17/09/2023;RICARICA;ATTIVO
39320019517;13/09/2021;CONSUMO;ATTIVO
39320019518;15/02/2023;RICARICA;ATTIVO
39320019519;17/10/2023;CONSUMO;ATTIVO
39320019520;10/08/2025;RICARICA;ATTIVO
39320019521;02/04/2021;CONSUMO;ATTIVO
39320019522;11/01/2026;RICARICA;ATTIVO
39320019523;16/10/2023;CONSUMO;SOSPESO
39320019524;27/02/2022;RICARICA;ATTIVO
39320019525;30/10/2021;CONSUMO;ATTIVO
39320019526;15/07/2022;RICARICA;ATTIVO
39320019527;20/02/2022;CONSUMO;ATTIVO
39320019528;01/12/2022;RICARICA;ATTIVO
39320019529;11/03/2023;CONSUMO;ATTIVO
39320019530;02/01/2021;RICARICA;ATTIVO
39320019531;07/03/2025;CONSUMO;ATTIVO
39320019532;12/09/2025;RICARICA;ATTIVO
39320019533;14/05/2024;CONSUMO;ATTIVO
39320019534;09/05/2021;RICARICA;ATTIVO
39320019535;10/08/2021;CONSUMO;ATTIVO
39320019536;06/10/2025;RICARICA;ATTIVO
39320019537;02/05/2025;CONSUMO;ATTIVO
39320019538;05/07/2024;RICARICA;ATTIVO
39320019539;08/02/2025;CONSUMO;ATTIVO
39320019540;08/11/2022;RICARICA;ATTIVO
39320019541;29/06/2021;CONSUMO;ATTIVO
39320019542;01/09/2021;RICARICA;ATTIVO
39320019543;31/01/2023;CONSUMO;ATTIVO
39320019544;04/02/2021;RICARICA;ATTIVO
39320019545;26/08/2025;CONSUMO;ATTIVO
39320019546;14/08/2022;RICARICA;ATTIVO
39320019547;12/05/2022;CONSUMO;ATTIVO
39320019548;26/01/2025;RICARICA;ATTIVO
39320019549;11/09/2021;CONSUMO;ATTIVO
39320019550;24/06/2021;RICARICA;ATTIVO
39320019551;02/03/2026;CONSUMO;ATTIVO
39320019552;09/07/2022;RICARICA;ATTIVO
39320019553;26/12/2025;CONSUMO;ATTIVO
39320019554;25/01/2025;RICARICA;ATTIVO
39320019555;26/07/2025;CONSUMO;ATTIVO
39320019556;01/12/2024;RICARICA;ATTIVO
39320019557;03/06/2021;CONSUMO;ATTIVO
39320019558;05/03/2021;RICARICA;ATTIVO
39320019559;08/01/2024;CONSUMO;SOSPESO
39320019560;22/09/2023;RICARICA;ATTIVO
39320019561;28/06/2022;CONSUMO;ATTIVO
39320019562;28/06/2025;RICARICA;ATTIVO
39320019563;26/10/2024;CONSUMO;ATTIVO
39320019564;12/08/2023;RICARICA;ATTIVO
39320019565;14/09/2023;CONSUMO;ATTIVO
39320019566;20/01/2024;RICARICA;ATTIVO
39320019567;25/11/2025;CONSUMO;ATTIVO
39320019568;29/03/2025;RICARICA;ATTIVO
39320019569;16/03/2026;CONSUMO;ATTIVO
39320019570;24/12/2023;RICARICA;ATTIVO
39320019571;09/07/2021;CONSUMO;ATTIVO
39320019572;29/06/2024;RICARICA;SOSPESO
39320019573;08/11/2025;CONSUMO;ATTIVO
39320019574;08/03/2025;RICARICA;ATTIVO
39320019575;26/10/2023;CONSUMO;ATTIVO
39320019576;01/02/2021;RICARICA;SOSPESO
39320019577;05/07/2025;CONSUMO;ATTIVO
39320019578;24/02/2023;RICARICA;ATTIVO
39320019579;29/09/2022;CONSUMO;ATTIVO
39320019580;17/04/2023;RICARICA;ATTIVO
39320019581;07/08/2023;CONSUMO;ATTIVO
39320019582;16/06/2024;RICARICA;ATTIVO
39320019583;11/06/2023;CONSUMO;ATTIVO
39320019584;23/10/2024;RICARICA;ATTIVO
39320019585;30/10/2023;CONSUMO;ATTIVO
39320019586;02/08/2022;RICARICA;ATTIVO
39320019587;19/11/2025;CONSUMO;ATTIVO
39320019588;19/09/2021;RICARICA;ATTIVO
39320019589;21/04/2025;CONSUMO;ATTIVO
39320019590;26/10/2023;RICARICA;ATTIVO
39320019591;28/12/2023;CONSUMO;ATTIVO
39320019592;14/03/2025;RICARICA;ATTIVO
39320019593;09/10/2023;CONSUMO;ATTIVO
39320019594;02/11/2021;RICARICA;ATTIVO
39320019595;29/08/2022;CONSUMO;ATTIVO
39320019596;20/09/2021;RICARICA;ATTIVO
39320019597;19/02/2022;CONSUMO;ATTIVO
39320019598;19/05/2021;RICARICA;ATTIVO
39320019599;15/12/2023;CONSUMO;ATTIVO
39320019600;31/03/2025;RICARICA;ATTIVO
39320019601;21/02/2021;CONSUMO;ATTIVO
39320019602;27/05/2022;RICARICA;ATTIVO
39320019603;19/01/2023;CONSUMO;ATTIVO
39320019604;16/02/2025;RICARICA;ATTIVO
39320019605;13/11/2023;CONSUMO;SOSPESO
39320019606;22/11/2021;RICARICA;ATTIVO
39320019607;21/06/2022;CONSUMO;ATTIVO
39320019608;27/08/2023;RICARICA;ATTIVO
39320019609;18/02/2026;CONSUMO;ATTIVO
39320019610;01/04/2021;RICARICA;ATTIVO
39320019611;12/01/2024;CONSUMO;ATTIVO
39320019612;12/10/2023;RICARICA;ATTIVO
39320019613;18/12/2024;CONSUMO;ATTIVO
39320019614;23/10/2023;RICARICA;ATTIVO
39320019615;20/01/2025;CONSUMO;ATTIVO
39320019616;24/04/2021;RICARICA;ATTIVO
39320019617;04/10/2022;CONSUMO;ATTIVO
39320019618;01/11/2024;RICARICA;ATTIVO
39320019619;17/03/2022;CONSUMO;ATTIVO
39320019620;10/03/2023;RICARICA;ATTIVO
39320019621;22/05/2024;CONSUMO;ATTIVO
39320019622;31/01/2023;RICARICA;ATTIVO
39320019623;23/12/2024;CONSUMO;ATTIVO
39320019624;20/09/2021;RICARICA;ATTIVO
39320019625;03/09/2024;CONSUMO;ATTIVO
39320019626;20/09/2025;RICARICA;ATTIVO
39320019627;15/01/2026;CONSUMO;SOSPESO
39320019628;11/06/2022;RICARICA;ATTIVO
39320019629;24/06/2022;CONSUMO;ATTIVO
39320019630;25/07/2024;RICARICA;ATTIVO
39320019631;01/02/2021;CONSUMO;ATTIVO
39320019632;17/06/2021;RICARICA;ATTIVO
39320019633;10/08/2022;CONSUMO;ATTIVO
39320019634;25/04/2024;RICARICA;ATTIVO
39320019635;08/05/2024;CONSUMO;ATTIVO
39320019636;19/09/2022;RICARICA;ATTIVO
39320019637;03/08/2023;CONSUMO;ATTIVO
39320019638;24/02/2022;RICARICA;ATTIVO
39320019639;03/05/2024;CONSUMO;ATTIVO
39320019640;08/10/2025;RICARICA;ATTIVO
39320019641;19/07/2025;CONSUMO;ATTIVO
39320019642;10/10/2025;RICARICA;ATTIVO
39320019643;11/04/2022;CONSUMO;ATTIVO
39320019644;22/12/2025;RICARICA;ATTIVO
39320019645;04/04/2024;CONSUMO;SOSPESO
39320019646;04/12/2021;RICARICA;ATTIVO
39320019647;21/09/2025;CONSUMO;ATTIVO
39320019648;28/02/2021;RICARICA;ATTIVO
39320019649;17/03/2025;CONSUMO;ATTIVO
39320019650;26/02/2022;RICARICA;ATTIVO
39320019651;12/09/2022;CONSUMO;ATTIVO
39320019652;10/09/2022;RICARICA;ATTIVO
39320019653;14/10/2023;CONSUMO;ATTIVO
39320019654;28/12/2024;RICARICA;ATTIVO
39320019655;30/12/2022;CONSUMO;ATTIVO
39320019656;08/01/2025;RICARICA;ATTIVO
39320019657;21/05/2021;CONSUMO;ATTIVO
39320019658;09/12/2023;RICARICA;ATTIVO
39320019659;12/09/2025;CONSUMO;SOSPESO
39320019660;15/11/2023;RICARICA;ATTIVO
39320019661;26/12/2024;CONSUMO;SOSPESO
39320019662;15/07/2025;RICARICA;ATTIVO
39320019663;25/08/2021;CONSUMO;ATTIVO
39320019664;24/04/2024;RICARICA;ATTIVO
39320019665;28/05/2024;CONSUMO;ATTIVO
39320019666;24/07/2023;RICARICA;ATTIVO
39320019667;24/02/2026;CONSUMO;ATTIVO
39320019668;19/09/2021;RICARICA;ATTIVO
39320019669;14/08/2022;CONSUMO;ATTIVO
39320019670;03/04/2021;RICARICA;SOSPESO
39320019671;08/03/2022;CONSUMO;ATTIVO
39320019672;25/11/2021;RICARICA;ATTIVO
39320019673;15/04/2022;CONSUMO;ATTIVO
39320019674;21/10/2022;RICARICA;ATTIVO
39320019675;25/03/2021;CONSUMO;SOSPESO
39320019676;19/06/2023;RICARICA;ATTIVO
39320019677;12/07/2023;CONSUMO;ATTIVO
39320019678;29/08/2021;RICARICA;SOSPESO
39320019679;07/02/2025;CONSUMO;SOSPESO
39320019680;20/02/2025;RICARICA;ATTIVO
39320019681;12/12/2023;CONSUMO;ATTIVO
39320019682;23/03/2023;RICARICA;ATTIVO
39320019683;27/09/2022;CONSUMO;ATTIVO
39320019684;20/01/2025;RICARICA;ATTIVO
39320019685;08/06/2022;CONSUMO;ATTIVO
39320019686;06/02/2021;RICARICA;ATTIVO
39320019687;28/02/2023;CONSUMO;ATTIVO
39320019688;11/04/2025;RICARICA;ATTIVO
39320019689;26/01/2021;CONSUMO;ATTIVO
39320019690;10/07/2023;RICARICA;ATTIVO
39320019691;08/01/2025;CONSUMO;ATTIVO
39320019692;17/10/2025;RICARICA;SOSPESO
39320019693;12/10/2025;CONSUMO;ATTIVO
39320019694;08/11/2025;RICARICA;SOSPESO
39320019695;01/06/2025;CONSUMO;ATTIVO
39320019696;09/01/2024;RICARICA;ATTIVO
39320019697;04/04/2024;CONSUMO;ATTIVO
39320019698;12/03/2022;RICARICA;ATTIVO
39320019699;29/10/2023;CONSUMO;ATTIVO
39320019700;06/01/2024;RICARICA;ATTIVO
39320019701;12/02/2024;CONSUMO;ATTIVO
39320019702;11/04/2025;RICARICA;ATTIVO
39320019703;24/05/2023;CONSUMO;ATTIVO
39320019704;07/06/2025;RICARICA;ATTIVO
39320019705;26/02/2022;CONSUMO;ATTIVO
39320019706;23/01/2021;RICARICA;ATTIVO
39320019707;18/01/2025;CONSUMO;ATTIVO
39320019708;11/08/2024;RICARICA;ATTIVO
39320019709;14/09/2025;CONSUMO;ATTIVO
39320019710;07/12/2021;RICARICA;ATTIVO
39320019711;17/03/2021;CONSUMO;ATTIVO
39320019712;02/04/2023;RICARICA;ATTIVO
39320019713;25/03/2023;CONSUMO;ATTIVO
39320019714;14/07/2022;RICARICA;ATTIVO
39320019715;20/04/2022;CONSUMO;ATTIVO
39320019716;19/02/2022;RICARICA;ATTIVO
39320019717;16/02/2026;CONSUMO;ATTIVO
39320019718;28/11/2022;RICARICA;ATTIVO
39320019719;28/01/2025;CONSUMO;ATTIVO
39320019720;04/12/2025;RICARICA;SOSPESO
39320019721;07/07/2021;CONSUMO;ATTIVO
39320019722;03/12/2023;RICARICA;ATTIVO
39320019723;28/10/2025;CONSUMO;ATTIVO
39320019724;21/12/2022;RICARICA;ATTIVO
39320019725;20/06/2022;CONSUMO;ATTIVO
39320019726;01/03/2021;RICARICA;ATTIVO
39320019727;15/03/2025;CONSUMO;ATTIVO
39320019728;16/02/2024;RICARICA;ATTIVO
39320019729;29/08/2023;CONSUMO;ATTIVO
39320019730;08/02/2021;RICARICA;ATTIVO
39320019731;25/12/2024;CONSUMO;ATTIVO
39320019732;07/04/2022;RICARICA;ATTIVO
39320019733;01/06/2022;CONSUMO;ATTIVO
39320019734;20/12/2023;RICARICA;ATTIVO
39320019735;12/11/2024;CONSUMO;ATTIVO
39320019736;24/11/2022;RICARICA;ATTIVO
39320019737;11/03/2026;CONSUMO;ATTIVO
39320019738;07/08/2025;RICARICA;ATTIVO
39320019739;04/07/2024;CONSUMO;ATTIVO
39320019740;18/03/2024;RICARICA;SOSPESO
39320019741;08/12/2021;CONSUMO;ATTIVO
39320019742;21/05/2022;RICARICA;ATTIVO
39320019743;26/03/2025;CONSUMO;ATTIVO
39320019744;02/08/2021;RICARICA;ATTIVO
39320019745;14/10/2025;CONSUMO;ATTIVO
39320019746;06/02/2026;RICARICA;ATTIVO
39320019747;21/11/2022;CONSUMO;ATTIVO
39320019748;30/12/2021;RICARICA;ATTIVO
39320019749;03/08/2023;CONSUMO;ATTIVO
39320019750;06/10/2023;RICARICA;ATTIVO
39320019751;20/01/2023;CONSUMO;ATTIVO
39320019752;10/01/2023;RICARICA;ATTIVO
39320019753;21/05/2023;CONSUMO;ATTIVO
39320019754;03/09/2025;RICARICA;ATTIVO
39320019755;02/07/2021;CONSUMO;ATTIVO
39320019756;04/05/2024;RICARICA;ATTIVO
39320019757;10/12/2022;CONSUMO;ATTIVO
39320019758;26/07/2025;RICARICA;SOSPESO
39320019759;18/02/2021;CONSUMO;SOSPESO
39320019760;29/08/2024;RICARICA;ATTIVO
39320019761;02/09/2022;CONSUMO;ATTIVO
39320019762;31/05/2025;RICARICA;ATTIVO
39320019763;24/09/2021;CONSUMO;ATTIVO
39320019764;29/05/2024;RICARICA;ATTIVO
39320019765;23/10/2024;CONSUMO;ATTIVO
39320019766;06/10/2025;RICARICA;ATTIVO
39320019767;15/01/2023;CONSUMO;ATTIVO
39320019768;09/03/2021;RICARICA;ATTIVO
39320019769;17/06/2021;CONSUMO;ATTIVO
39320019770;06/08/2021;RICARICA;ATTIVO
39320019771;13/12/2023;CONSUMO;SOSPESO
39320019772;23/09/2022;RICARICA;ATTIVO
39320019773;15/03/2025;CONSUMO;ATTIVO
39320019774;30/05/2022;RICARICA;ATTIVO
39320019775;17/11/2021;CONSUMO;ATTIVO
39320019776;20/06/2022;RICARICA;SOSPESO
39320019777;21/05/2024;CONSUMO;ATTIVO
39320019778;06/01/2021;RICARICA;ATTIVO
39320019779;11/12/2023;CONSUMO;SOSPESO
39320019780;19/07/2021;RICARICA;ATTIVO
39320019781;27/02/2023;CONSUMO;ATTIVO
39320019782;02/02/2026;RICARICA;ATTIVO
39320019783;18/08/2025;CONSUMO;ATTIVO
39320019784;25/05/2024;RICARICA;ATTIVO
39320019785;15/09/2025;CONSUMO;ATTIVO
39320019786;28/06/2025;RICARICA;ATTIVO
39320019787;14/03/2024;CONSUMO;SOSPESO
39320019788;03/12/2022;RICARICA;SOSPESO
39320019789;13/09/2023;CONSUMO;ATTIVO
39320019790;16/09/2024;RICARICA;SOSPESO
39320019791;21/02/2023;CONSUMO;ATTIVO
39320019792;18/03/2024;RICARICA;ATTIVO
39320019793;26/09/2024;CONSUMO;ATTIVO
39320019794;15/07/2023;RICARICA;ATTIVO
39320019795;16/03/2021;CONSUMO;ATTIVO
39320019796;19/03/2023;RICARICA;ATTIVO
39320019797;29/06/2025;CONSUMO;ATTIVO
39320019798;01/02/2022;RICARICA;ATTIVO
39320019799;05/06/2023;CONSUMO;ATTIVO
39320019800;13/10/2024;RICARICA;ATTIVO
39320019801;16/01/2023;CONSUMO;ATTIVO
39320019802;04/03/2023;RICARICA;ATTIVO
39320019803;18/06/2023;CONSUMO;SOSPESO
39320019804;09/01/2026;RICARICA;ATTIVO
39320019805;14/01/2023;CONSUMO;ATTIVO
39320019806;19/08/2023;RICARICA;ATTIVO
39320019807;26/09/2025;CONSUMO;ATTIVO
39320019808;16/01/2023;RICARICA;ATTIVO
39320019809;28/10/2024;CONSUMO;ATTIVO
39320019810;05/02/2022;RICARICA;ATTIVO
39320019811;30/11/2025;CONSUMO;ATTIVO
39320019812;15/01/2021;RICARICA;ATTIVO
39320019813;27/10/2024;CONSUMO;ATTIVO
39320019814;20/10/2024;RICARICA;ATTIVO
39320019815;04/09/2025;CONSUMO;SOSPESO
39320019816;16/10/2024;RICARICA;ATTIVO
39320019817;04/07/2024;CONSUMO;ATTIVO
39320019818;04/02/2025;RICARICA;ATTIVO
39320019819;28/04/2023;CONSUMO;ATTIVO
39320019820;15/04/2024;RICARICA;ATTIVO
39320019821;28/11/2022;CONSUMO;ATTIVO
39320019822;05/02/2024;RICARICA;ATTIVO
39320019823;12/11/2025;CONSUMO;ATTIVO
39320019824;02/02/2024;RICARICA;ATTIVO
39320019825;09/05/2021;CONSUMO;ATTIVO
39320019826;29/03/2025;RICARICA;ATTIVO
39320019827;11/10/2024;CONSUMO;ATTIVO
39320019828;15/02/2022;RICARICA;SOSPESO
39320019829;23/10/2023;CONSUMO;ATTIVO
39320019830;08/09/2023;RICARICA;ATTIVO
39320019831;02/08/2025;CONSUMO;SOSPESO
39320019832;25/04/2024;RICARICA;ATTIVO
39320019833;12/03/2022;CONSUMO;SOSPESO
39320019834;19/02/2026;RICARICA;ATTIVO
39320019835;18/10/2025;CONSUMO;ATTIVO
39320019836;11/07/2022;RICARICA;ATTIVO
39320019837;15/04/2021;CONSUMO;ATTIVO
39320019838;16/02/2022;RICARICA;ATTIVO
39320019839;22/03/2023;CONSUMO;ATTIVO
39320019840;09/09/2024;RICARICA;ATTIVO
39320019841;01/07/2025;CONSUMO;ATTIVO
39320019842;20/12/2022;RICARICA;ATTIVO
39320019843;14/07/2025;CONSUMO;ATTIVO
39320019844;25/06/2022;RICARICA;ATTIVO
39320019845;28/11/2023;CONSUMO;ATTIVO
39320019846;27/02/2025;RICARICA;ATTIVO
39320019847;21/06/2024;CONSUMO;ATTIVO
39320019848;09/04/2024;RICARICA;ATTIVO
39320019849;26/06/2023;CONSUMO;ATTIVO
39320019850;16/12/2022;RICARICA;ATTIVO
39320019851;10/07/2024;CONSUMO;ATTIVO
39320019852;04/05/2022;RICARICA;ATTIVO
39320019853;27/06/2023;CONSUMO;ATTIVO
39320019854;04/11/2025;RICARICA;ATTIVO
39320019855;15/03/2021;CONSUMO;ATTIVO
39320019856;23/09/2021;RICARICA;ATTIVO
39320019857;06/05/2025;CONSUMO;ATTIVO
39320019858;26/06/2023;RICARICA;ATTIVO
39320019859;14/05/2024;CONSUMO;ATTIVO
39320019860;20/02/2024;RICARICA;ATTIVO
39320019861;23/10/2024;CONSUMO;ATTIVO
39320019862;10/12/2023;RICARICA;ATTIVO
39320019863;07/10/2022;CONSUMO;ATTIVO
39320019864;07/08/2024;RICARICA;ATTIVO
39320019865;13/11/2022;CONSUMO;ATTIVO
39320019866;01/05/2022;RICARICA;ATTIVO
39320019867;27/07/2025;CONSUMO;ATTIVO
39320019868;09/02/2024;RICARICA;ATTIVO
39320019869;08/03/2021;CONSUMO;ATTIVO
39320019870;15/09/2023;RICARICA;ATTIVO
39320019871;07/02/2023;CONSUMO;ATTIVO
39320019872;19/03/2022;RICARICA;ATTIVO
39320019873;29/12/2023;CONSUMO;ATTIVO
39320019874;06/04/2023;RICARICA;ATTIVO
39320019875;18/01/2022;CONSUMO;ATTIVO
39320019876;05/09/2021;RICARICA;ATTIVO
39320019877;15/05/2024;CONSUMO;ATTIVO
39320019878;25/02/2025;RICARICA;ATTIVO
39320019879;27/11/2024;CONSUMO;ATTIVO
39320019880;20/07/2025;RICARICA;ATTIVO
39320019881;31/08/2023;CONSUMO;ATTIVO
39320019882;05/03/2022;RICARICA;ATTIVO
39320019883;03/07/2025;CONSUMO;ATTIVO
39320019884;28/06/2021;RICARICA;ATTIVO
39320019885;18/01/2025;CONSUMO;ATTIVO
39320019886;24/03/2022;RICARICA;ATTIVO
39320019887;17/12/2024;CONSUMO;ATTIVO
39320019888;02/03/2021;RICARICA;ATTIVO
39320019889;04/04/2021;CONSUMO;ATTIVO
39320019890;07/12/2025;RICARICA;ATTIVO
39320019891;10/01/2023;CONSUMO;ATTIVO
39320019892;16/11/2025;RICARICA;ATTIVO
39320019893;17/07/2024;CONSUMO;ATTIVO
39320019894;26/02/2022;RICARICA;ATTIVO
39320019895;20/08/2022;CONSUMO;SOSPESO
39320019896;15/08/2023;RICARICA;ATTIVO
39320019897;25/05/2023;CONSUMO;ATTIVO
39320019898;04/06/2025;RICARICA;SOSPESO
39320019899;19/03/2023;CONSUMO;ATTIVO
39320019900;07/03/2025;RICARICA;ATTIVO
39320019901;24/03/2022;CONSUMO;ATTIVO
39320019902;07/10/2021;RICARICA;ATTIVO
39320019903;07/02/2022;CONSUMO;ATTIVO
39320019904;14/03/2024;RICARICA;ATTIVO
39320019905;26/06/2022;CONSUMO;ATTIVO
39320019906;02/05/2024;RICARICA;ATTIVO
39320019907;20/04/2021;CONSUMO;ATTIVO
39320019908;02/04/2025;RICARICA;ATTIVO
39320019909;03/08/2025;CONSUMO;ATTIVO
39320019910;20/04/2021;RICARICA;ATTIVO
39320019911;13/02/2021;CONSUMO;ATTIVO
39320019912;29/09/2023;RICARICA;ATTIVO
39320019913;17/09/2023;CONSUMO;ATTIVO
39320019914;14/08/2021;RICARICA;ATTIVO
39320019915;06/05/2024;CONSUMO;ATTIVO
39320019916;14/03/2023;RICARICA;ATTIVO
39320019917;27/11/2023;CONSUMO;ATTIVO
39320019918;10/12/2025;RICARICA;ATTIVO
39320019919;04/03/2024;CONSUMO;ATTIVO
39320019920;19/02/2022;RICARICA;ATTIVO
39320019921;29/04/2022;CONSUMO;ATTIVO
39320019922;14/02/2021;RICARICA;ATTIVO
39320019923;24/06/2022;CONSUMO;ATTIVO
39320019924;27/12/2025;RICARICA;ATTIVO
